problem_id;problem_type;pl;country;score;count
18;algorithms;c;Viet Nam;50.0;1
18;algorithms;cpp;United States;50.0;21
18;algorithms;cpp;Ukraine;50.0;7
18;algorithms;cpp;Poland;50.0;2
18;algorithms;cpp;Australia;50.0;2
18;algorithms;cpp;Romania;50.0;3
18;algorithms;cpp;Switzerland;50.0;1
18;algorithms;cpp;Georgia;50.0;3
18;algorithms;cpp;Lithuania;50.0;1
18;algorithms;cpp;Finland;50.0;1
18;algorithms;cpp;Japan;50.0;6
18;algorithms;cpp;Indonesia;50.0;3
18;algorithms;cpp;Russian Federation;50.0;7
18;algorithms;cpp;Germany;50.0;1
18;algorithms;cpp;Kazakhstan;50.0;7
18;algorithms;cpp;Bangladesh;50.0;8
18;algorithms;cpp;Belarus;50.0;2
18;algorithms;cpp;United Kingdom;50.0;3
18;algorithms;cpp;Viet Nam;50.0;8
18;algorithms;cpp;Serbia;50.0;1
18;algorithms;cpp;India;50.0;73
18;algorithms;cpp;Hungary;50.0;3
18;algorithms;cpp;Uzbekistan;50.0;1
18;algorithms;cpp;Russia;50.0;3
18;algorithms;cpp;Canada;50.0;2
18;algorithms;cpp;Turkey;50.0;2
18;algorithms;cpp;Netherlands;50.0;1
18;algorithms;cpp;Brazil;50.0;3
18;algorithms;cpp;Sweden;50.0;2
18;algorithms;cpp;Taiwan;50.0;1
18;algorithms;cpp;Vietnam;50.0;2
18;algorithms;cpp;Egypt;50.0;5
18;algorithms;cpp;Dominican Republic;50.0;1
18;algorithms;cpp;Mongolia;50.0;2
18;algorithms;cpp;China;50.0;2
18;algorithms;cpp;Singapore;50.0;1
18;algorithms;cpp;Tunisia;50.0;1
18;algorithms;cpp;France;50.0;2
18;algorithms;cpp;Mexico;50.0;1
18;algorithms;cpp;Lebanon;50.0;1
18;algorithms;cpp;Korea, Republic of;50.0;1
18;algorithms;cpp;Austria;50.0;1
18;algorithms;cpp;Azerbaijan;50.0;1
18;algorithms;cpp;India;10.0;3
18;algorithms;cpp;Romania;10.0;1
18;algorithms;cpp;India;6.664;50
18;algorithms;cpp;Bulgaria;6.664;2
18;algorithms;cpp;Bangladesh;6.664;4
18;algorithms;cpp;United Kingdom;6.664;2
18;algorithms;cpp;United States;6.664;19
18;algorithms;cpp;Germany;6.664;1
18;algorithms;cpp;Mongolia;6.664;1
18;algorithms;cpp;Finland;6.664;1
18;algorithms;cpp;Vietnam;6.664;1
18;algorithms;cpp;Belgium;6.664;1
18;algorithms;cpp;China;6.664;1
18;algorithms;cpp;Canada;6.664;1
18;algorithms;cpp;Singapore;6.664;1
18;algorithms;cpp;Greece;6.664;1
18;algorithms;cpp;Indonesia;6.664;1
18;algorithms;cpp;Romania;6.664;1
18;algorithms;cpp;Uzbekistan;6.664;1
18;algorithms;cpp;Taiwan;6.664;2
18;algorithms;cpp;Sri Lanka;6.664;1
18;algorithms;cpp;Russian Federation;6.664;1
18;algorithms;cpp;Russia;6.664;1
18;algorithms;cpp;Pakistan;6.664;1
18;algorithms;cpp;Philippines;6.664;1
18;algorithms;java;Slovakia;50.0;1
18;algorithms;java;Japan;50.0;3
18;algorithms;java;United States;50.0;15
18;algorithms;java;United Kingdom;50.0;1
18;algorithms;java;Egypt;50.0;1
18;algorithms;java;India;50.0;29
18;algorithms;java;Brazil;50.0;1
18;algorithms;java;Canada;50.0;1
18;algorithms;java;Latvia;50.0;1
18;algorithms;java;Republic of Korea;50.0;1
18;algorithms;java;South Korea;50.0;2
18;algorithms;java;Romania;50.0;1
18;algorithms;java;Turkey;50.0;1
18;algorithms;java;Philippines;50.0;1
18;algorithms;java;Taiwan;50.0;1
18;algorithms;java;Russian Federation;50.0;1
18;algorithms;java;United Arab Emirates;50.0;1
18;algorithms;java;Croatia;46.66;1
18;algorithms;java;United States;40.0;1
18;algorithms;java;Hashemite Kingdom of Jordan;40.0;1
18;algorithms;java;Algeria;40.0;1
18;algorithms;java;India;36.66;2
18;algorithms;java;United States;36.66;1
18;algorithms;java;United States;33.34;1
18;algorithms;java;India;33.34;2
18;algorithms;java;Canada;33.34;1
18;algorithms;java;Israel;33.34;1
18;algorithms;java;India;30.0;2
18;algorithms;java;Poland;30.0;1
18;algorithms;java;United States;30.0;1
18;algorithms;java;Republic of Korea;30.0;1
18;algorithms;java;India;26.67;3
18;algorithms;java;United States;26.67;1
18;algorithms;java;Colombia;26.67;1
18;algorithms;java;Viet Nam;26.67;1
18;algorithms;java;India;23.33;7
18;algorithms;java;United States;23.33;3
18;algorithms;java;Vietnam;23.33;1
18;algorithms;java;Slovakia;23.33;1
18;algorithms;java;France;23.33;1
18;algorithms;java;Null;23.33;1
18;algorithms;java;Canada;23.33;1
18;algorithms;csharp;Hungary;50.0;1
18;algorithms;csharp;Ukraine;50.0;2
18;algorithms;csharp;Croatia;50.0;1
18;algorithms;csharp;United States;50.0;11
18;algorithms;csharp;Sweden;50.0;1
18;algorithms;csharp;New Zealand;50.0;2
18;algorithms;csharp;Brazil;50.0;3
18;algorithms;csharp;Canada;50.0;2
18;algorithms;csharp;Netherlands;50.0;1
18;algorithms;csharp;Czech Republic;50.0;1
18;algorithms;csharp;Bulgaria;50.0;1
18;algorithms;csharp;Poland;50.0;2
18;algorithms;csharp;Russian Federation;50.0;3
18;algorithms;csharp;Romania;50.0;1
18;algorithms;csharp;Russia;50.0;1
18;algorithms;csharp;Australia;50.0;1
18;algorithms;csharp;United Kingdom;50.0;3
18;algorithms;csharp;Singapore;50.0;1
18;algorithms;csharp;Turkey;50.0;1
18;algorithms;csharp;Taiwan;50.0;1
18;algorithms;csharp;Canada;46.66;1
18;algorithms;csharp;Hungary;46.66;1
18;algorithms;csharp;Vietnam;36.66;1
18;algorithms;csharp;Russian Federation;33.34;1
18;algorithms;csharp;Hungary;30.0;1
18;algorithms;csharp;Czech Republic;26.67;1
18;algorithms;csharp;Poland;26.67;1
18;algorithms;csharp;United States;23.33;4
18;algorithms;csharp;Slovak Republic;23.33;1
18;algorithms;csharp;Turkey;23.33;1
18;algorithms;csharp;Russia;23.33;2
18;algorithms;csharp;India;23.33;2
18;algorithms;csharp;Bulgaria;23.33;1
18;algorithms;csharp;Belarus;23.33;2
18;algorithms;csharp;Brazil;23.33;2
18;algorithms;csharp;Singapore;20.0;1
18;algorithms;csharp;Poland;20.0;1
18;algorithms;csharp;United States;20.0;1
18;algorithms;csharp;Israel;20.0;1
18;algorithms;csharp;United States;16.67;1
18;algorithms;csharp;Italy;13.336;1
18;algorithms;csharp;United Kingdom;13.336;1
18;algorithms;csharp;United Kingdom;10.0;1
18;algorithms;csharp;Ukraine;6.664;1
18;algorithms;csharp;United States;6.664;3
18;algorithms;csharp;Germany;6.664;1
18;algorithms;csharp;India;6.664;2
18;algorithms;csharp;Republic of Korea;6.664;1
18;algorithms;csharp;Switzerland;6.664;1
18;algorithms;csharp;Brazil;6.664;1
18;algorithms;csharp;Serbia;6.664;1
18;algorithms;csharp;United States;3.336;4
18;algorithms;csharp;India;3.336;1
18;algorithms;csharp;Canada;3.336;1
18;algorithms;csharp;Canada;0.0;1
18;algorithms;csharp;India;0.0;2
18;algorithms;csharp;Ukraine;0.0;1
18;algorithms;csharp;United States;0.0;3
18;algorithms;csharp;Pakistan;0.0;1
18;algorithms;csharp;Andorra;0.0;1
18;algorithms;csharp;Germany;0.0;1
18;algorithms;csharp;Sudan;0.0;1
18;algorithms;csharp;Romania;0.0;1
18;algorithms;haskell;Taiwan;50.0;1
18;algorithms;haskell;Switzerland;50.0;1
18;algorithms;haskell;Canada;20.0;1
18;algorithms;haskell;Japan;6.664;1
18;algorithms;php;New Zealand;50.0;1
18;algorithms;php;Nigeria;50.0;1
18;algorithms;php;China;50.0;1
18;algorithms;php;Russian Federation;50.0;2
18;algorithms;php;United States;50.0;1
18;algorithms;php;India;50.0;1
18;algorithms;php;Kazakhstan;30.0;1
18;algorithms;php;Russian Federation;23.33;1
18;algorithms;php;Malaysia;6.664;1
18;algorithms;php;United Kingdom;6.664;1
18;algorithms;php;France;6.664;1
18;algorithms;php;Kazakhstan;0.0;1
18;algorithms;php;India;0.0;2
18;algorithms;php;Brazil;0.0;2
18;algorithms;php;United States;0.0;1
18;algorithms;php;Canada;0.0;1
18;algorithms;php;South Africa;0.0;1
18;algorithms;php;Indonesia;0.0;1
18;algorithms;python;Philippines;50.0;2
18;algorithms;python;United Kingdom;50.0;4
18;algorithms;python;United States;50.0;18
18;algorithms;python;Turkey;50.0;1
18;algorithms;python;Poland;50.0;3
18;algorithms;python;India;50.0;13
18;algorithms;python;Canada;50.0;3
18;algorithms;python;France;50.0;1
18;algorithms;python;Hungary;50.0;1
18;algorithms;python;Sweden;50.0;1
18;algorithms;python;Australia;50.0;1
18;algorithms;python;Switzerland;50.0;2
18;algorithms;python;Netherlands;50.0;1
18;algorithms;python;Sri Lanka;50.0;1
18;algorithms;python;Slovakia;50.0;1
18;algorithms;python;Italy;50.0;1
18;algorithms;python;Brazil;46.66;1
18;algorithms;python;United States;46.66;1
18;algorithms;python;India;40.0;1
18;algorithms;python;Russian Federation;36.66;1
18;algorithms;python;Canada;36.66;1
18;algorithms;python;United States;33.34;1
18;algorithms;python;Russia;33.34;1
18;algorithms;python;India;33.34;1
18;algorithms;python;Sri Lanka;33.34;1
18;algorithms;python;Sweden;33.34;1
18;algorithms;python;Germany;30.0;1
18;algorithms;python;United States;26.67;2
18;algorithms;python;India;26.67;2
18;algorithms;python;United States;23.33;7
18;algorithms;python;Israel;23.33;2
18;algorithms;python;India;23.33;10
18;algorithms;python;Germany;23.33;2
18;algorithms;python;Republic of Korea;23.33;1
18;algorithms;python;Sri Lanka;23.33;3
18;algorithms;python;Croatia;23.33;1
18;algorithms;python;Greece;23.33;1
18;algorithms;python;Canada;23.33;1
18;algorithms;python;Italy;23.33;1
18;algorithms;python;Brazil;23.33;1
18;algorithms;python;Slovakia;23.33;1
18;algorithms;ruby;United States;50.0;1
18;algorithms;ruby;Poland;50.0;1
18;algorithms;ruby;India;50.0;1
18;algorithms;ruby;Germany;40.0;1
18;algorithms;ruby;United Kingdom;33.34;1
18;algorithms;ruby;United States;26.67;1
18;algorithms;ruby;United States;20.0;1
18;algorithms;ruby;Germany;10.0;1
18;algorithms;ruby;United States;6.664;1
18;algorithms;ruby;Philippines;6.664;1
18;algorithms;ruby;Ukraine;3.336;1
18;algorithms;ruby;France;3.336;1
18;algorithms;ruby;India;3.336;1
18;algorithms;ruby;Brazil;3.336;1
18;algorithms;ruby;Canada;0.0;1
18;algorithms;bash;New Zealand;0.0;1
18;algorithms;bash;China;0.0;1
18;algorithms;clojure;United States;50.0;1
18;algorithms;clojure;Slovak Republic;23.33;1
18;algorithms;clojure;United States;6.664;1
18;algorithms;clojure;United Kingdom;0.0;1
18;algorithms;clojure;Switzerland;0.0;1
18;algorithms;scala;United States;50.0;2
18;algorithms;scala;Canada;50.0;1
18;algorithms;scala;China;50.0;1
18;algorithms;scala;Poland;50.0;1
18;algorithms;scala;India;50.0;1
18;algorithms;scala;Australia;50.0;1
18;algorithms;scala;United States;33.34;1
18;algorithms;scala;France;23.33;1
18;algorithms;scala;India;20.0;1
18;algorithms;scala;Latvia;13.336;1
18;algorithms;scala;Thailand;10.0;1
18;algorithms;scala;Japan;6.664;1
18;algorithms;scala;South Korea;6.664;1
18;algorithms;scala;Iran;3.336;1
18;algorithms;scala;United States;3.336;2
18;algorithms;scala;United States;0.0;1
18;algorithms;javascript;Russia;50.0;1
18;algorithms;javascript;United States;50.0;3
18;algorithms;javascript;Germany;50.0;1
18;algorithms;javascript;India;50.0;15
18;algorithms;javascript;Canada;50.0;1
18;algorithms;javascript;Russian Federation;50.0;1
18;algorithms;javascript;Ukraine;50.0;1
18;algorithms;javascript;Viet Nam;50.0;1
18;algorithms;javascript;Georgia;50.0;2
18;algorithms;javascript;Null;50.0;1
18;algorithms;javascript;Taiwan;50.0;1
18;algorithms;javascript;Uruguay;50.0;1
18;algorithms;javascript;Pakistan;50.0;1
18;algorithms;javascript;Slovenia;46.66;1
18;algorithms;javascript;India;46.66;1
18;algorithms;javascript;India;43.34;5
18;algorithms;javascript;United Kingdom;30.0;1
18;algorithms;javascript;United States;26.67;1
18;algorithms;javascript;United States;23.33;4
18;algorithms;javascript;Bulgaria;23.33;1
18;algorithms;javascript;Palestine, State of;23.33;1
18;algorithms;javascript;Italy;23.33;1
18;algorithms;javascript;Russian Federation;23.33;1
18;algorithms;javascript;Russia;20.0;1
18;algorithms;javascript;Poland;20.0;1
18;algorithms;javascript;United States;20.0;1
18;algorithms;javascript;Italy;20.0;1
18;algorithms;javascript;India;16.67;1
18;algorithms;javascript;Korea, Republic of;16.67;1
18;algorithms;javascript;United States;10.0;2
18;algorithms;javascript;Brazil;10.0;1
18;algorithms;javascript;Morocco;6.664;1
18;algorithms;javascript;United States;6.664;5
18;algorithms;javascript;Mexico;6.664;1
18;algorithms;javascript;Null;6.664;1
18;algorithms;javascript;Korea, Republic of;6.664;1
18;algorithms;javascript;Singapore;6.664;1
18;algorithms;javascript;India;6.664;2
18;algorithms;javascript;Russian Federation;6.664;1
18;algorithms;javascript;South Korea;6.664;1
18;algorithms;javascript;Tunisia;6.664;1
18;algorithms;javascript;Sweden;3.336;1
18;algorithms;javascript;Poland;3.336;1
18;algorithms;javascript;India;3.336;1
18;algorithms;javascript;United States;3.336;1
18;algorithms;javascript;Argentina;3.336;1
18;algorithms;javascript;Indonesia;3.336;1
18;algorithms;javascript;Argentina;0.0;1
18;algorithms;javascript;India;0.0;4
18;algorithms;javascript;Malaysia;0.0;1
18;algorithms;javascript;Vietnam;0.0;2
18;algorithms;javascript;Spain;0.0;1
18;algorithms;javascript;Canada;0.0;1
18;algorithms;javascript;Australia;0.0;1
18;algorithms;javascript;United States;0.0;5
18;algorithms;javascript;Chile;0.0;1
18;algorithms;javascript;Colombia;0.0;1
18;algorithms;typescript;Null;50.0;1
18;algorithms;typescript;United States;23.33;1
18;algorithms;typescript;Austria;3.336;1
18;algorithms;sbcl;Poland;50.0;1
18;algorithms;sbcl;Canada;50.0;1
18;algorithms;go;United States;50.0;4
18;algorithms;go;United Kingdom;50.0;1
18;algorithms;go;Ukraine;50.0;1
18;algorithms;go;Romania;50.0;1
18;algorithms;go;Thailand;50.0;1
18;algorithms;go;Uzbekistan;50.0;1
18;algorithms;go;Kyrgyzstan;50.0;1
18;algorithms;go;Null;50.0;1
18;algorithms;go;India;50.0;1
18;algorithms;go;United States;46.66;1
18;algorithms;go;Australia;23.33;1
18;algorithms;go;United States;23.33;1
18;algorithms;go;India;23.33;1
18;algorithms;go;United States;20.0;1
18;algorithms;go;Vietnam;20.0;1
18;algorithms;go;Russian Federation;20.0;1
18;algorithms;go;United States;6.664;1
18;algorithms;go;South Korea;3.336;1
18;algorithms;d;Russian Federation;50.0;1
18;algorithms;ocaml;Belgium;40.0;1
18;algorithms;pascal;United States;50.0;1
18;algorithms;pascal;Vietnam;26.67;1
18;algorithms;pascal;Vietnam;23.33;1
18;algorithms;pascal;Viet Nam;23.33;1
18;algorithms;pascal;Vietnam;20.0;1
18;algorithms;pascal;Canada;6.664;1
18;algorithms;pascal;Viet Nam;3.336;1
18;algorithms;python3;Null;50.0;1
18;algorithms;python3;United States;50.0;28
18;algorithms;python3;United Kingdom;50.0;7
18;algorithms;python3;Russia;50.0;2
18;algorithms;python3;India;50.0;18
18;algorithms;python3;Indonesia;50.0;1
18;algorithms;python3;Turkey;50.0;3
18;algorithms;python3;Malaysia;50.0;1
18;algorithms;python3;Bulgaria;50.0;1
18;algorithms;python3;Canada;50.0;2
18;algorithms;python3;Republic of Korea;50.0;1
18;algorithms;python3;Netherlands;50.0;1
18;algorithms;python3;Finland;50.0;1
18;algorithms;python3;Belgium;50.0;2
18;algorithms;python3;Chile;50.0;1
18;algorithms;python3;Estonia;50.0;1
18;algorithms;python3;Spain;50.0;1
18;algorithms;python3;China;50.0;2
18;algorithms;python3;Russian Federation;50.0;3
18;algorithms;python3;France;50.0;3
18;algorithms;python3;Poland;50.0;1
18;algorithms;python3;Taiwan;50.0;2
18;algorithms;python3;Vietnam;50.0;2
18;algorithms;python3;Ukraine;50.0;3
18;algorithms;python3;Switzerland;50.0;1
18;algorithms;python3;대한민국;50.0;1
18;algorithms;python3;South Korea;50.0;1
18;algorithms;python3;Germany;50.0;1
18;algorithms;python3;Austria;50.0;1
18;algorithms;python3;Australia;50.0;2
18;algorithms;python3;Iran;50.0;1
18;algorithms;python3;Korea, Republic of;50.0;1
18;algorithms;python3;Sri Lanka;50.0;2
18;algorithms;python3;Angola;50.0;1
18;algorithms;objectivec;Lithuania;43.34;1
18;algorithms;fsharp;Russia;50.0;1
18;algorithms;fsharp;Romania;3.336;1
18;algorithms;java8;United States;50.0;18
18;algorithms;java8;Russian Federation;50.0;5
18;algorithms;java8;Poland;50.0;5
18;algorithms;java8;India;50.0;37
18;algorithms;java8;Null;50.0;1
18;algorithms;java8;Canada;50.0;3
18;algorithms;java8;Kazakhstan;50.0;2
18;algorithms;java8;China;50.0;4
18;algorithms;java8;United Kingdom;50.0;5
18;algorithms;java8;Macedonia;50.0;1
18;algorithms;java8;Netherlands;50.0;2
18;algorithms;java8;Thailand;50.0;1
18;algorithms;java8;Hungary;50.0;2
18;algorithms;java8;Åland Islands;50.0;1
18;algorithms;java8;Turkey;50.0;2
18;algorithms;java8;Australia;50.0;1
18;algorithms;java8;Germany;50.0;1
18;algorithms;java8;Latvia;50.0;1
18;algorithms;java8;Norway;50.0;1
18;algorithms;java8;Romania;50.0;1
18;algorithms;java8;Algeria;50.0;1
18;algorithms;java8;Russia;50.0;1
18;algorithms;java8;Bulgaria;50.0;1
18;algorithms;java8;Denmark;50.0;1
18;algorithms;java8;Republic of Moldova;50.0;1
18;algorithms;java8;Taiwan;50.0;1
18;algorithms;java15;India;50.0;9
18;algorithms;java15;Indonesia;50.0;1
18;algorithms;java15;United States;50.0;1
18;algorithms;java15;Switzerland;50.0;1
18;algorithms;java15;India;23.33;1
18;algorithms;java15;Colombia;23.33;1
18;algorithms;java15;India;6.664;3
18;algorithms;java15;Russian Federation;6.664;1
18;algorithms;java15;India;3.336;1
18;algorithms;java15;India;0.0;1
18;algorithms;kotlin;Poland;50.0;1
18;algorithms;kotlin;Australia;50.0;1
18;algorithms;kotlin;Sweden;50.0;1
18;algorithms;kotlin;South Korea;50.0;1
18;algorithms;kotlin;United States;50.0;1
18;algorithms;kotlin;Paraguay;46.66;1
18;algorithms;kotlin;Brazil;20.0;1
18;algorithms;kotlin;China;20.0;1
18;algorithms;kotlin;Korea, Republic of;10.0;1
18;algorithms;kotlin;Australia;3.336;1
18;algorithms;kotlin;Saudi Arabia;3.336;1
18;algorithms;kotlin;United States;3.336;1
18;algorithms;kotlin;United Kingdom;0.0;1
18;algorithms;r;United States;3.336;1
18;algorithms;rust;United States;50.0;2
18;algorithms;swift;Russia;50.0;1
18;algorithms;swift;United States;50.0;1
18;algorithms;swift;Russian Federation;50.0;1
18;algorithms;swift;Germany;50.0;1
18;algorithms;swift;Singapore;50.0;1
18;algorithms;swift;Romania;50.0;1
18;algorithms;swift;Chile;23.33;1
18;algorithms;swift;South Korea;23.33;1
18;algorithms;swift;United States;13.336;1
18;algorithms;swift;Null;10.0;1
18;algorithms;swift;Australia;6.664;1
18;algorithms;swift;India;6.664;1
18;algorithms;swift;United States;3.336;1
18;algorithms;ada;India;0.0;1
18;algorithms;cpp14;Russian Federation;50.0;7
18;algorithms;cpp14;Turkey;50.0;2
18;algorithms;cpp14;Kazakhstan;50.0;2
18;algorithms;cpp14;Romania;50.0;1
18;algorithms;cpp14;Czech Republic;50.0;1
18;algorithms;cpp14;India;50.0;30
18;algorithms;cpp14;Netherlands;50.0;3
18;algorithms;cpp14;Bangladesh;50.0;3
18;algorithms;cpp14;United States;50.0;13
18;algorithms;cpp14;Ukraine;50.0;1
18;algorithms;cpp14;Vietnam;50.0;2
18;algorithms;cpp14;China;50.0;2
18;algorithms;cpp14;United Kingdom;50.0;5
18;algorithms;cpp14;Switzerland;50.0;1
18;algorithms;cpp14;Canada;50.0;1
18;algorithms;cpp14;Taiwan;50.0;1
18;algorithms;cpp14;Viet Nam;50.0;1
18;algorithms;cpp14;Australia;50.0;1
18;algorithms;cpp14;Japan;50.0;2
18;algorithms;cpp14;Hong Kong;50.0;2
18;algorithms;cpp14;Poland;50.0;2
18;algorithms;cpp14;Null;50.0;1
18;algorithms;cpp14;Russia;50.0;2
18;algorithms;cpp14;Hungary;50.0;2
18;algorithms;cpp14;Macedonia;50.0;1
18;algorithms;cpp14;France;50.0;3
18;algorithms;cpp14;Greece;50.0;2
18;algorithms;cpp14;Germany;50.0;1
18;algorithms;cpp14;Lithuania;50.0;1
18;algorithms;cpp14;Brazil;50.0;1
18;algorithms;cpp14;New Zealand;50.0;1
18;algorithms;cpp14;Singapore;50.0;1
18;algorithms;cpp14;Belarus;50.0;1
18;algorithms;cpp20;India;50.0;2
18;algorithms;pypy;India;23.33;2
18;algorithms;pypy;United States;23.33;2
18;algorithms;pypy;Turkey;13.336;2
18;algorithms;pypy;India;3.336;1
18;algorithms;pypy;India;0.0;2
18;algorithms;pypy3;India;50.0;7
18;algorithms;pypy3;United States;50.0;5
18;algorithms;pypy3;Russian Federation;50.0;1
18;algorithms;pypy3;Bahrain;50.0;1
18;algorithms;pypy3;China;50.0;1
18;algorithms;pypy3;Ukraine;50.0;2
18;algorithms;pypy3;Canada;50.0;1
18;algorithms;pypy3;Bosnia and Herzegovina;50.0;1
18;algorithms;pypy3;Sudan;50.0;1
18;algorithms;pypy3;Viet Nam;50.0;1
18;algorithms;pypy3;Australia;50.0;1
18;algorithms;pypy3;Singapore;50.0;1
18;algorithms;pypy3;Malaysia;50.0;1
18;algorithms;pypy3;United Kingdom;50.0;1
18;algorithms;pypy3;Indonesia;50.0;1
18;algorithms;pypy3;Israel;50.0;1
18;algorithms;pypy3;Switzerland;50.0;1
18;algorithms;pypy3;Null;23.33;1
18;algorithms;pypy3;Ukraine;23.33;1
18;algorithms;pypy3;France;23.33;1
18;algorithms;pypy3;India;23.33;1
18;algorithms;pypy3;Sri Lanka;23.33;1
18;algorithms;pypy3;United States;13.336;1
18;algorithms;pypy3;India;10.0;1
18;algorithms;pypy3;India;6.664;1
18;algorithms;pypy3;Canada;3.336;1
18;algorithms;pypy3;Sudan;0.0;1
18;algorithms;pypy3;India;0.0;1
19;algorithms;c;India;60.0;89
19;algorithms;c;United States;60.0;4
19;algorithms;c;Russia;60.0;1
19;algorithms;c;Null;60.0;3
19;algorithms;c;Portugal;60.0;1
19;algorithms;c;Vietnam;60.0;1
19;algorithms;c;Ukraine;60.0;1
19;algorithms;cpp;Switzerland;60.0;2
19;algorithms;cpp;Japan;60.0;7
19;algorithms;cpp;United States;60.0;13
19;algorithms;cpp;China;60.0;4
19;algorithms;cpp;Russian Federation;60.0;4
19;algorithms;cpp;Poland;60.0;1
19;algorithms;cpp;Cyprus;60.0;1
19;algorithms;cpp;Ukraine;60.0;5
19;algorithms;cpp;Romania;60.0;3
19;algorithms;cpp;Iran;60.0;1
19;algorithms;cpp;Indonesia;60.0;2
19;algorithms;cpp;Canada;60.0;4
19;algorithms;cpp;Singapore;60.0;4
19;algorithms;cpp;Georgia;60.0;1
19;algorithms;cpp;Kazakhstan;60.0;3
19;algorithms;cpp;Russia;60.0;1
19;algorithms;cpp;Turkey;60.0;4
19;algorithms;cpp;Dominican Republic;60.0;1
19;algorithms;cpp;Belarus;60.0;3
19;algorithms;cpp;Vietnam;60.0;3
19;algorithms;cpp;India;60.0;16
19;algorithms;cpp;Hong Kong;60.0;1
19;algorithms;cpp;Slovak Republic;60.0;1
19;algorithms;cpp;Taiwan;60.0;2
19;algorithms;cpp;Bangladesh;60.0;5
19;algorithms;cpp;Netherlands;60.0;1
19;algorithms;cpp;Viet Nam;60.0;1
19;algorithms;cpp;Brazil;60.0;1
19;algorithms;cpp;Croatia;60.0;1
19;algorithms;cpp;Australia;60.0;1
19;algorithms;cpp;United Kingdom;60.0;1
19;algorithms;cpp;Finland;60.0;1
19;algorithms;cpp;Peru;60.0;1
19;algorithms;cpp;India;12.0;87
19;algorithms;cpp;Russian Federation;12.0;3
19;algorithms;cpp;Viet Nam;12.0;2
19;algorithms;cpp;Romania;12.0;2
19;algorithms;cpp;Vietnam;12.0;2
19;algorithms;cpp;Canada;12.0;1
19;algorithms;cpp;Bangladesh;12.0;1
19;algorithms;cpp;Thailand;12.0;1
19;algorithms;cpp;Indonesia;12.0;1
19;algorithms;java;Canada;60.0;1
19;algorithms;java;India;60.0;72
19;algorithms;java;United States;60.0;9
19;algorithms;java;Mexico;60.0;1
19;algorithms;java;Ukraine;60.0;1
19;algorithms;java;Germany;60.0;1
19;algorithms;java;Belgium;60.0;1
19;algorithms;java;Colombia;60.0;1
19;algorithms;java;Latvia;60.0;1
19;algorithms;java;Null;60.0;1
19;algorithms;java;Singapore;60.0;1
19;algorithms;java;France;60.0;1
19;algorithms;java;Kenya;60.0;1
19;algorithms;java;Indonesia;60.0;1
19;algorithms;java;Philippines;60.0;3
19;algorithms;java;Turkey;60.0;2
19;algorithms;java;Brazil;60.0;1
19;algorithms;java;Bangladesh;60.0;1
19;algorithms;csharp;Russian Federation;60.0;3
19;algorithms;csharp;United States;60.0;8
19;algorithms;csharp;India;60.0;8
19;algorithms;csharp;Slovak Republic;60.0;1
19;algorithms;csharp;Canada;60.0;2
19;algorithms;csharp;New Zealand;60.0;1
19;algorithms;csharp;Colombia;60.0;1
19;algorithms;csharp;Portugal;60.0;1
19;algorithms;csharp;Chile;60.0;1
19;algorithms;csharp;China;60.0;1
19;algorithms;csharp;Bulgaria;60.0;1
19;algorithms;csharp;Azerbaijan;60.0;1
19;algorithms;csharp;Ireland;60.0;1
19;algorithms;csharp;United Kingdom;60.0;1
19;algorithms;csharp;Poland;60.0;1
19;algorithms;csharp;Turkey;60.0;1
19;algorithms;csharp;Netherlands;60.0;1
19;algorithms;csharp;United Kingdom;42.0;1
19;algorithms;csharp;Vietnam;42.0;1
19;algorithms;csharp;Czech Republic;42.0;1
19;algorithms;csharp;United States;33.0;1
19;algorithms;csharp;United States;30.0;3
19;algorithms;csharp;Czechia;30.0;1
19;algorithms;csharp;United Kingdom;30.0;1
19;algorithms;csharp;Brazil;30.0;1
19;algorithms;csharp;Poland;30.0;1
19;algorithms;csharp;United States;24.0;1
19;algorithms;csharp;Argentina;21.0;1
19;algorithms;csharp;United States;18.0;1
19;algorithms;csharp;Sweden;18.0;1
19;algorithms;csharp;Singapore;18.0;1
19;algorithms;csharp;Netherlands;18.0;1
19;algorithms;csharp;United States;12.0;6
19;algorithms;csharp;Ukraine;12.0;1
19;algorithms;csharp;Denmark;12.0;2
19;algorithms;csharp;Singapore;12.0;1
19;algorithms;csharp;Venezuela;12.0;1
19;algorithms;csharp;Russian Federation;12.0;1
19;algorithms;csharp;Canada;12.0;1
19;algorithms;csharp;Poland;12.0;2
19;algorithms;csharp;Turkey;12.0;2
19;algorithms;csharp;Romania;12.0;1
19;algorithms;csharp;Colombia;12.0;1
19;algorithms;csharp;Ireland;12.0;1
19;algorithms;csharp;Israel;12.0;1
19;algorithms;csharp;India;12.0;3
19;algorithms;csharp;United Kingdom;12.0;1
19;algorithms;csharp;Armenia;12.0;1
19;algorithms;csharp;Mexico;12.0;1
19;algorithms;csharp;Malta;9.0;1
19;algorithms;csharp;Russian Federation;6.0;1
19;algorithms;csharp;France;6.0;2
19;algorithms;csharp;Luxembourg;6.0;1
19;algorithms;csharp;India;6.0;4
19;algorithms;csharp;United States;6.0;2
19;algorithms;csharp;Australia;6.0;1
19;algorithms;csharp;Portugal;6.0;1
19;algorithms;csharp;Poland;6.0;1
